geo_value,time_value,value,disease,week,date
wa,202616,28.0,RSV,202616,2026-04-25
wi,202616,88.0,RSV,202616,2026-04-25
wv,202616,53.0,RSV,202616,2026-04-25
wy,202616,14.0,RSV,202616,2026-04-25
ak,202617,2.0,RSV,202617,2026-05-02
al,202617,11.0,RSV,202617,2026-05-02
ar,202617,16.0,RSV,202617,2026-05-02
as,202617,,RSV,202617,2026-05-02
az,202617,30.0,RSV,202617,2026-05-02
ca,202617,113.0,RSV,202617,2026-05-02
co,202617,42.0,RSV,202617,2026-05-02
ct,202617,27.0,RSV,202617,2026-05-02
dc,202617,1.0,RSV,202617,2026-05-02
de,202617,8.0,RSV,202617,2026-05-02
fl,202617,160.0,RSV,202617,2026-05-02
ga,202617,29.0,RSV,202617,2026-05-02
gu,202617,0.0,RSV,202617,2026-05-02
hi,202617,11.0,RSV,202617,2026-05-02
ia,202617,24.0,RSV,202617,2026-05-02
id,202617,10.0,RSV,202617,2026-05-02
il,202617,76.0,RSV,202617,2026-05-02
in,202617,51.0,RSV,202617,2026-05-02
ks,202617,14.0,RSV,202617,2026-05-02
ky,202617,40.0,RSV,202617,2026-05-02
la,202617,16.0,RSV,202617,2026-05-02
ma,202617,59.0,RSV,202617,2026-05-02
md,202617,9.0,RSV,202617,2026-05-02
me,202617,11.0,RSV,202617,2026-05-02
mi,202617,104.0,RSV,202617,2026-05-02
mn,202617,57.0,RSV,202617,2026-05-02
mo,202617,32.0,RSV,202617,2026-05-02
mp,202617,0.0,RSV,202617,2026-05-02
ms,202617,10.0,RSV,202617,2026-05-02
mt,202617,26.0,RSV,202617,2026-05-02
nc,202617,67.0,RSV,202617,2026-05-02
nd,202617,14.0,RSV,202617,2026-05-02
ne,202617,23.0,RSV,202617,2026-05-02
nh,202617,16.0,RSV,202617,2026-05-02
nj,202617,55.0,RSV,202617,2026-05-02
nm,202617,16.0,RSV,202617,2026-05-02
nv,202617,23.0,RSV,202617,2026-05-02
ny,202617,120.0,RSV,202617,2026-05-02
oh,202617,109.0,RSV,202617,2026-05-02
ok,202617,14.0,RSV,202617,2026-05-02
or,202617,22.0,RSV,202617,2026-05-02
pa,202617,182.0,RSV,202617,2026-05-02
pr,202617,24.0,RSV,202617,2026-05-02
ri,202617,7.0,RSV,202617,2026-05-02
sc,202617,18.0,RSV,202617,2026-05-02
sd,202617,17.0,RSV,202617,2026-05-02
tn,202617,50.0,RSV,202617,2026-05-02
tx,202617,101.0,RSV,202617,2026-05-02
ut,202617,13.0,RSV,202617,2026-05-02
va,202617,34.0,RSV,202617,2026-05-02
vi,202617,0.0,RSV,202617,2026-05-02
vt,202617,7.0,RSV,202617,2026-05-02
wa,202617,34.0,RSV,202617,2026-05-02
wi,202617,70.0,RSV,202617,2026-05-02
wv,202617,33.0,RSV,202617,2026-05-02
wy,202617,5.0,RSV,202617,2026-05-02
ak,202618,2.0,RSV,202618,2026-05-09
al,202618,17.0,RSV,202618,2026-05-09
ar,202618,13.0,RSV,202618,2026-05-09
as,202618,,RSV,202618,2026-05-09
az,202618,27.0,RSV,202618,2026-05-09
ca,202618,97.0,RSV,202618,2026-05-09
co,202618,38.0,RSV,202618,2026-05-09
ct,202618,16.0,RSV,202618,2026-05-09
dc,202618,3.0,RSV,202618,2026-05-09
de,202618,7.0,RSV,202618,2026-05-09
fl,202618,88.0,RSV,202618,2026-05-09
ga,202618,27.0,RSV,202618,2026-05-09
gu,202618,0.0,RSV,202618,2026-05-09
hi,202618,9.0,RSV,202618,2026-05-09
ia,202618,21.0,RSV,202618,2026-05-09
id,202618,13.0,RSV,202618,2026-05-09
il,202618,51.0,RSV,202618,2026-05-09
in,202618,41.0,RSV,202618,2026-05-09
ks,202618,12.0,RSV,202618,2026-05-09
ky,202618,39.0,RSV,202618,2026-05-09
la,202618,20.0,RSV,202618,2026-05-09
ma,202618,39.0,RSV,202618,2026-05-09
md,202618,8.0,RSV,202618,2026-05-09
me,202618,8.0,RSV,202618,2026-05-09
mi,202618,86.0,RSV,202618,2026-05-09
mn,202618,43.0,RSV,202618,2026-05-09
mo,202618,27.0,RSV,202618,2026-05-09
mp,202618,0.0,RSV,202618,2026-05-09
ms,202618,3.0,RSV,202618,2026-05-09
mt,202618,18.0,RSV,202618,2026-05-09
nc,202618,52.0,RSV,202618,2026-05-09
nd,202618,11.0,RSV,202618,2026-05-09
ne,202618,16.0,RSV,202618,2026-05-09
nh,202618,5.0,RSV,202618,2026-05-09
nj,202618,38.0,RSV,202618,2026-05-09
nm,202618,3.0,RSV,202618,2026-05-09
nv,202618,15.0,RSV,202618,2026-05-09
ny,202618,101.0,RSV,202618,2026-05-09
oh,202618,65.0,RSV,202618,2026-05-09
ok,202618,12.0,RSV,202618,2026-05-09
or,202618,15.0,RSV,202618,2026-05-09
pa,202618,122.0,RSV,202618,2026-05-09
pr,202618,21.0,RSV,202618,2026-05-09
ri,202618,7.0,RSV,202618,2026-05-09
sc,202618,17.0,RSV,202618,2026-05-09
sd,202618,10.0,RSV,202618,2026-05-09
tn,202618,38.0,RSV,202618,2026-05-09
tx,202618,131.0,RSV,202618,2026-05-09
ut,202618,6.0,RSV,202618,2026-05-09
va,202618,21.0,RSV,202618,2026-05-09
vi,202618,0.0,RSV,202618,2026-05-09
vt,202618,6.0,RSV,202618,2026-05-09
wa,202618,30.0,RSV,202618,2026-05-09
wi,202618,52.0,RSV,202618,2026-05-09
wv,202618,40.0,RSV,202618,2026-05-09
wy,202618,10.0,RSV,202618,2026-05-09
ak,202619,0.0,RSV,202619,2026-05-16
al,202619,6.0,RSV,202619,2026-05-16
ar,202619,11.0,RSV,202619,2026-05-16
as,202619,,RSV,202619,2026-05-16
az,202619,28.0,RSV,202619,2026-05-16
ca,202619,67.0,RSV,202619,2026-05-16
co,202619,17.0,RSV,202619,2026-05-16
ct,202619,13.0,RSV,202619,2026-05-16
dc,202619,0.0,RSV,202619,2026-05-16
de,202619,4.0,RSV,202619,2026-05-16
fl,202619,98.0,RSV,202619,2026-05-16
ga,202619,28.0,RSV,202619,2026-05-16
gu,202619,0.0,RSV,202619,2026-05-16
hi,202619,10.0,RSV,202619,2026-05-16
ia,202619,20.0,RSV,202619,2026-05-16
id,202619,8.0,RSV,202619,2026-05-16
il,202619,41.0,RSV,202619,2026-05-16
in,202619,26.0,RSV,202619,2026-05-16
ks,202619,12.0,RSV,202619,2026-05-16
ky,202619,34.0,RSV,202619,2026-05-16
la,202619,18.0,RSV,202619,2026-05-16
ma,202619,29.0,RSV,202619,2026-05-16
md,202619,12.0,RSV,202619,2026-05-16
me,202619,3.0,RSV,202619,2026-05-16
mi,202619,51.0,RSV,202619,2026-05-16
mn,202619,33.0,RSV,202619,2026-05-16
mo,202619,26.0,RSV,202619,2026-05-16
mp,202619,0.0,RSV,202619,2026-05-16
ms,202619,16.0,RSV,202619,2026-05-16
mt,202619,17.0,RSV,202619,2026-05-16
nc,202619,45.0,RSV,202619,2026-05-16
nd,202619,14.0,RSV,202619,2026-05-16
ne,202619,18.0,RSV,202619,2026-05-16
nh,202619,1.0,RSV,202619,2026-05-16
nj,202619,26.0,RSV,202619,2026-05-16
nm,202619,5.0,RSV,202619,2026-05-16
nv,202619,10.0,RSV,202619,2026-05-16
ny,202619,82.0,RSV,202619,2026-05-16
oh,202619,50.0,RSV,202619,2026-05-16
ok,202619,10.0,RSV,202619,2026-05-16
or,202619,13.0,RSV,202619,2026-05-16
pa,202619,141.0,RSV,202619,2026-05-16
pr,202619,12.0,RSV,202619,2026-05-16
ri,202619,5.0,RSV,202619,2026-05-16
sc,202619,9.0,RSV,202619,2026-05-16
sd,202619,3.0,RSV,202619,2026-05-16
tn,202619,24.0,RSV,202619,2026-05-16
tx,202619,97.0,RSV,202619,2026-05-16
ut,202619,8.0,RSV,202619,2026-05-16
va,202619,21.0,RSV,202619,2026-05-16
vi,202619,0.0,RSV,202619,2026-05-16
vt,202619,9.0,RSV,202619,2026-05-16
wa,202619,12.0,RSV,202619,2026-05-16
wi,202619,42.0,RSV,202619,2026-05-16
wv,202619,28.0,RSV,202619,2026-05-16
wy,202619,4.0,RSV,202619,2026-05-16
ak,202620,1.0,RSV,202620,2026-05-23
al,202620,9.0,RSV,202620,2026-05-23
ar,202620,6.0,RSV,202620,2026-05-23
as,202620,,RSV,202620,2026-05-23
az,202620,24.0,RSV,202620,2026-05-23
ca,202620,45.0,RSV,202620,2026-05-23
co,202620,15.0,RSV,202620,2026-05-23
ct,202620,16.0,RSV,202620,2026-05-23
dc,202620,0.0,RSV,202620,2026-05-23
de,202620,5.0,RSV,202620,2026-05-23
fl,202620,98.0,RSV,202620,2026-05-23
ga,202620,20.0,RSV,202620,2026-05-23
gu,202620,1.0,RSV,202620,2026-05-23
hi,202620,11.0,RSV,202620,2026-05-23
ia,202620,16.0,RSV,202620,2026-05-23
id,202620,2.0,RSV,202620,2026-05-23
il,202620,36.0,RSV,202620,2026-05-23
in,202620,26.0,RSV,202620,2026-05-23
ks,202620,7.0,RSV,202620,2026-05-23
ky,202620,29.0,RSV,202620,2026-05-23
la,202620,13.0,RSV,202620,2026-05-23
ma,202620,9.0,RSV,202620,2026-05-23
md,202620,6.0,RSV,202620,2026-05-23
me,202620,7.0,RSV,202620,2026-05-23
mi,202620,60.0,RSV,202620,2026-05-23
mn,202620,19.0,RSV,202620,2026-05-23
mo,202620,11.0,RSV,202620,2026-05-23
mp,202620,0.0,RSV,202620,2026-05-23
ms,202620,8.0,RSV,202620,2026-05-23
mt,202620,17.0,RSV,202620,2026-05-23
nc,202620,31.0,RSV,202620,2026-05-23
nd,202620,8.0,RSV,202620,2026-05-23
ne,202620,13.0,RSV,202620,2026-05-23
nh,202620,6.0,RSV,202620,2026-05-23
nj,202620,25.0,RSV,202620,2026-05-23
nm,202620,5.0,RSV,202620,2026-05-23
nv,202620,7.0,RSV,202620,2026-05-23
ny,202620,60.0,RSV,202620,2026-05-23
oh,202620,44.0,RSV,202620,2026-05-23
ok,202620,10.0,RSV,202620,2026-05-23
or,202620,10.0,RSV,202620,2026-05-23
pa,202620,154.0,RSV,202620,2026-05-23
pr,202620,11.0,RSV,202620,2026-05-23
ri,202620,6.0,RSV,202620,2026-05-23
sc,202620,12.0,RSV,202620,2026-05-23
sd,202620,10.0,RSV,202620,2026-05-23
tn,202620,24.0,RSV,202620,2026-05-23
tx,202620,74.0,RSV,202620,2026-05-23
ut,202620,2.0,RSV,202620,2026-05-23
va,202620,11.0,RSV,202620,2026-05-23
vi,202620,0.0,RSV,202620,2026-05-23
vt,202620,2.0,RSV,202620,2026-05-23
wa,202620,11.0,RSV,202620,2026-05-23
wi,202620,37.0,RSV,202620,2026-05-23
wv,202620,22.0,RSV,202620,2026-05-23
wy,202620,3.0,RSV,202620,2026-05-23
ak,202621,1.0,RSV,202621,2026-05-30
al,202621,14.0,RSV,202621,2026-05-30
ar,202621,12.0,RSV,202621,2026-05-30
as,202621,,RSV,202621,2026-05-30
az,202621,21.0,RSV,202621,2026-05-30
ca,202621,48.0,RSV,202621,2026-05-30
co,202621,15.0,RSV,202621,2026-05-30
ct,202621,9.0,RSV,202621,2026-05-30
dc,202621,1.0,RSV,202621,2026-05-30
de,202621,8.0,RSV,202621,2026-05-30
fl,202621,86.0,RSV,202621,2026-05-30
ga,202621,18.0,RSV,202621,2026-05-30
gu,202621,0.0,RSV,202621,2026-05-30
hi,202621,6.0,RSV,202621,2026-05-30
ia,202621,0.0,RSV,202621,2026-05-30
id,202621,3.0,RSV,202621,2026-05-30
il,202621,16.0,RSV,202621,2026-05-30
in,202621,24.0,RSV,202621,2026-05-30
ks,202621,5.0,RSV,202621,2026-05-30
ky,202621,23.0,RSV,202621,2026-05-30
la,202621,9.0,RSV,202621,2026-05-30
ma,202621,23.0,RSV,202621,2026-05-30
md,202621,7.0,RSV,202621,2026-05-30
me,202621,3.0,RSV,202621,2026-05-30
mi,202621,19.0,RSV,202621,2026-05-30
mn,202621,15.0,RSV,202621,2026-05-30
mo,202621,13.0,RSV,202621,2026-05-30
mp,202621,0.0,RSV,202621,2026-05-30
ms,202621,10.0,RSV,202621,2026-05-30
mt,202621,21.0,RSV,202621,2026-05-30
nc,202621,24.0,RSV,202621,2026-05-30
nd,202621,4.0,RSV,202621,2026-05-30
ne,202621,17.0,RSV,202621,2026-05-30
nh,202621,7.0,RSV,202621,2026-05-30
nj,202621,19.0,RSV,202621,2026-05-30
nm,202621,3.0,RSV,202621,2026-05-30
nv,202621,5.0,RSV,202621,2026-05-30
ny,202621,50.0,RSV,202621,2026-05-30
oh,202621,30.0,RSV,202621,2026-05-30
ok,202621,7.0,RSV,202621,2026-05-30
or,202621,11.0,RSV,202621,2026-05-30
pa,202621,128.0,RSV,202621,2026-05-30
pr,202621,24.0,RSV,202621,2026-05-30
ri,202621,1.0,RSV,202621,2026-05-30
sc,202621,14.0,RSV,202621,2026-05-30
sd,202621,1.0,RSV,202621,2026-05-30
tn,202621,16.0,RSV,202621,2026-05-30
tx,202621,71.0,RSV,202621,2026-05-30
ut,202621,5.0,RSV,202621,2026-05-30
va,202621,19.0,RSV,202621,2026-05-30
vi,202621,0.0,RSV,202621,2026-05-30
vt,202621,0.0,RSV,202621,2026-05-30
wa,202621,10.0,RSV,202621,2026-05-30
wi,202621,23.0,RSV,202621,2026-05-30
wv,202621,15.0,RSV,202621,2026-05-30
wy,202621,4.0,RSV,202621,2026-05-30
ak,202622,1.0,RSV,202622,2026-06-06
al,202622,6.0,RSV,202622,2026-06-06
ar,202622,10.0,RSV,202622,2026-06-06
as,202622,,RSV,202622,2026-06-06
az,202622,14.0,RSV,202622,2026-06-06
ca,202622,41.0,RSV,202622,2026-06-06
co,202622,5.0,RSV,202622,2026-06-06
ct,202622,3.0,RSV,202622,2026-06-06
dc,202622,0.0,RSV,202622,2026-06-06
de,202622,4.0,RSV,202622,2026-06-06
fl,202622,86.0,RSV,202622,2026-06-06
ga,202622,21.0,RSV,202622,2026-06-06
gu,202622,0.0,RSV,202622,2026-06-06
hi,202622,5.0,RSV,202622,2026-06-06
ia,202622,9.0,RSV,202622,2026-06-06
id,202622,2.0,RSV,202622,2026-06-06
il,202622,19.0,RSV,202622,2026-06-06
in,202622,20.0,RSV,202622,2026-06-06
ks,202622,8.0,RSV,202622,2026-06-06
ky,202622,12.0,RSV,202622,2026-06-06
la,202622,7.0,RSV,202622,2026-06-06
ma,202622,17.0,RSV,202622,2026-06-06
md,202622,5.0,RSV,202622,2026-06-06
me,202622,3.0,RSV,202622,2026-06-06
mi,202622,26.0,RSV,202622,2026-06-06
mn,202622,25.0,RSV,202622,2026-06-06
mo,202622,7.0,RSV,202622,2026-06-06
mp,202622,0.0,RSV,202622,2026-06-06
ms,202622,6.0,RSV,202622,2026-06-06
mt,202622,7.0,RSV,202622,2026-06-06
nc,202622,34.0,RSV,202622,2026-06-06
nd,202622,3.0,RSV,202622,2026-06-06
ne,202622,12.0,RSV,202622,2026-06-06
nh,202622,5.0,RSV,202622,2026-06-06
nj,202622,18.0,RSV,202622,2026-06-06
nm,202622,6.0,RSV,202622,2026-06-06
nv,202622,7.0,RSV,202622,2026-06-06
ny,202622,38.0,RSV,202622,2026-06-06
oh,202622,27.0,RSV,202622,2026-06-06
ok,202622,6.0,RSV,202622,2026-06-06
or,202622,3.0,RSV,202622,2026-06-06
pa,202622,93.0,RSV,202622,2026-06-06
pr,202622,10.0,RSV,202622,2026-06-06
ri,202622,2.0,RSV,202622,2026-06-06
sc,202622,10.0,RSV,202622,2026-06-06
sd,202622,3.0,RSV,202622,2026-06-06
tn,202622,31.0,RSV,202622,2026-06-06
tx,202622,75.0,RSV,202622,2026-06-06
ut,202622,5.0,RSV,202622,2026-06-06
va,202622,15.0,RSV,202622,2026-06-06
vi,202622,0.0,RSV,202622,2026-06-06
vt,202622,1.0,RSV,202622,2026-06-06
wa,202622,6.0,RSV,202622,2026-06-06
wi,202622,12.0,RSV,202622,2026-06-06
wv,202622,12.0,RSV,202622,2026-06-06
wy,202622,2.0,RSV,202622,2026-06-06
ak,202623,0.0,RSV,202623,2026-06-13
al,202623,11.0,RSV,202623,2026-06-13
ar,202623,10.0,RSV,202623,2026-06-13
as,202623,,RSV,202623,2026-06-13
az,202623,7.0,RSV,202623,2026-06-13
ca,202623,32.0,RSV,202623,2026-06-13
co,202623,5.0,RSV,202623,2026-06-13
ct,202623,4.0,RSV,202623,2026-06-13
dc,202623,1.0,RSV,202623,2026-06-13
de,202623,2.0,RSV,202623,2026-06-13
fl,202623,91.0,RSV,202623,2026-06-13
ga,202623,15.0,RSV,202623,2026-06-13
gu,202623,0.0,RSV,202623,2026-06-13
hi,202623,11.0,RSV,202623,2026-06-13
ia,202623,3.0,RSV,202623,2026-06-13
id,202623,1.0,RSV,202623,2026-06-13
il,202623,10.0,RSV,202623,2026-06-13
in,202623,10.0,RSV,202623,2026-06-13
ks,202623,6.0,RSV,202623,2026-06-13
ky,202623,13.0,RSV,202623,2026-06-13
la,202623,15.0,RSV,202623,2026-06-13
ma,202623,4.0,RSV,202623,2026-06-13
md,202623,6.0,RSV,202623,2026-06-13
me,202623,2.0,RSV,202623,2026-06-13
mi,202623,22.0,RSV,202623,2026-06-13
mn,202623,5.0,RSV,202623,2026-06-13
mo,202623,8.0,RSV,202623,2026-06-13
mp,202623,1.0,RSV,202623,2026-06-13
ms,202623,4.0,RSV,202623,2026-06-13
mt,202623,4.0,RSV,202623,2026-06-13
nc,202623,33.0,RSV,202623,2026-06-13
nd,202623,8.0,RSV,202623,2026-06-13
ne,202623,3.0,RSV,202623,2026-06-13
nh,202623,3.0,RSV,202623,2026-06-13
nj,202623,15.0,RSV,202623,2026-06-13
nm,202623,3.0,RSV,202623,2026-06-13
nv,202623,3.0,RSV,202623,2026-06-13
ny,202623,27.0,RSV,202623,2026-06-13
oh,202623,26.0,RSV,202623,2026-06-13
ok,202623,6.0,RSV,202623,2026-06-13
or,202623,1.0,RSV,202623,2026-06-13
pa,202623,87.0,RSV,202623,2026-06-13
pr,202623,14.0,RSV,202623,2026-06-13
ri,202623,1.0,RSV,202623,2026-06-13
sc,202623,9.0,RSV,202623,2026-06-13
sd,202623,4.0,RSV,202623,2026-06-13
tn,202623,19.0,RSV,202623,2026-06-13
tx,202623,41.0,RSV,202623,2026-06-13
ut,202623,2.0,RSV,202623,2026-06-13
va,202623,17.0,RSV,202623,2026-06-13
vi,202623,0.0,RSV,202623,2026-06-13
vt,202623,0.0,RSV,202623,2026-06-13
wa,202623,6.0,RSV,202623,2026-06-13
wi,202623,6.0,RSV,202623,2026-06-13
wv,202623,10.0,RSV,202623,2026-06-13
wy,202623,1.0,RSV,202623,2026-06-13
ak,202624,0.0,RSV,202624,2026-06-20
al,202624,4.0,RSV,202624,2026-06-20
ar,202624,6.0,RSV,202624,2026-06-20
as,202624,,RSV,202624,2026-06-20
az,202624,6.0,RSV,202624,2026-06-20
ca,202624,26.0,RSV,202624,2026-06-20
co,202624,3.0,RSV,202624,2026-06-20
ct,202624,3.0,RSV,202624,2026-06-20
dc,202624,1.0,RSV,202624,2026-06-20
de,202624,0.0,RSV,202624,2026-06-20
fl,202624,84.0,RSV,202624,2026-06-20
ga,202624,14.0,RSV,202624,2026-06-20
gu,202624,0.0,RSV,202624,2026-06-20
hi,202624,8.0,RSV,202624,2026-06-20
ia,202624,2.0,RSV,202624,2026-06-20
id,202624,1.0,RSV,202624,2026-06-20
il,202624,15.0,RSV,202624,2026-06-20
in,202624,6.0,RSV,202624,2026-06-20
ks,202624,3.0,RSV,202624,2026-06-20
ky,202624,6.0,RSV,202624,2026-06-20
la,202624,7.0,RSV,202624,2026-06-20
ma,202624,10.0,RSV,202624,2026-06-20
md,202624,4.0,RSV,202624,2026-06-20
me,202624,3.0,RSV,202624,2026-06-20
mi,202624,4.0,RSV,202624,2026-06-20
mn,202624,9.0,RSV,202624,2026-06-20
mo,202624,2.0,RSV,202624,2026-06-20
mp,202624,0.0,RSV,202624,2026-06-20
ms,202624,4.0,RSV,202624,2026-06-20
mt,202624,3.0,RSV,202624,2026-06-20
nc,202624,14.0,RSV,202624,2026-06-20
nd,202624,3.0,RSV,202624,2026-06-20
ne,202624,1.0,RSV,202624,2026-06-20
nh,202624,0.0,RSV,202624,2026-06-20
nj,202624,12.0,RSV,202624,2026-06-20
nm,202624,0.0,RSV,202624,2026-06-20
nv,202624,0.0,RSV,202624,2026-06-20
ny,202624,20.0,RSV,202624,2026-06-20
oh,202624,21.0,RSV,202624,2026-06-20
ok,202624,2.0,RSV,202624,2026-06-20
or,202624,2.0,RSV,202624,2026-06-20
pa,202624,75.0,RSV,202624,2026-06-20
pr,202624,18.0,RSV,202624,2026-06-20
ri,202624,1.0,RSV,202624,2026-06-20
sc,202624,8.0,RSV,202624,2026-06-20
sd,202624,2.0,RSV,202624,2026-06-20
tn,202624,9.0,RSV,202624,2026-06-20
tx,202624,47.0,RSV,202624,2026-06-20
ut,202624,1.0,RSV,202624,2026-06-20
va,202624,15.0,RSV,202624,2026-06-20
vi,202624,0.0,RSV,202624,2026-06-20
vt,202624,0.0,RSV,202624,2026-06-20
wa,202624,5.0,RSV,202624,2026-06-20
wi,202624,3.0,RSV,202624,2026-06-20
wv,202624,2.0,RSV,202624,2026-06-20
wy,202624,0.0,RSV,202624,2026-06-20
ak,202625,2.0,RSV,202625,2026-06-27
al,202625,10.0,RSV,202625,2026-06-27
ar,202625,7.0,RSV,202625,2026-06-27
as,202625,,RSV,202625,2026-06-27
az,202625,2.0,RSV,202625,2026-06-27
ca,202625,16.0,RSV,202625,2026-06-27
co,202625,3.0,RSV,202625,2026-06-27
ct,202625,3.0,RSV,202625,2026-06-27
dc,202625,0.0,RSV,202625,2026-06-27
de,202625,0.0,RSV,202625,2026-06-27
fl,202625,65.0,RSV,202625,2026-06-27
ga,202625,13.0,RSV,202625,2026-06-27
gu,202625,0.0,RSV,202625,2026-06-27
hi,202625,7.0,RSV,202625,2026-06-27
ia,202625,1.0,RSV,202625,2026-06-27
id,202625,0.0,RSV,202625,2026-06-27
il,202625,9.0,RSV,202625,2026-06-27
in,202625,4.0,RSV,202625,2026-06-27
ks,202625,1.0,RSV,202625,2026-06-27
ky,202625,3.0,RSV,202625,2026-06-27
la,202625,10.0,RSV,202625,2026-06-27
ma,202625,3.0,RSV,202625,2026-06-27
md,202625,1.0,RSV,202625,2026-06-27
me,202625,2.0,RSV,202625,2026-06-27
mi,202625,11.0,RSV,202625,2026-06-27
mn,202625,5.0,RSV,202625,2026-06-27
mo,202625,3.0,RSV,202625,2026-06-27
mp,202625,0.0,RSV,202625,2026-06-27
ms,202625,3.0,RSV,202625,2026-06-27
mt,202625,0.0,RSV,202625,2026-06-27
nc,202625,10.0,RSV,202625,2026-06-27
nd,202625,2.0,RSV,202625,2026-06-27
ne,202625,3.0,RSV,202625,2026-06-27
nh,202625,1.0,RSV,202625,2026-06-27
nj,202625,8.0,RSV,202625,2026-06-27
nm,202625,1.0,RSV,202625,2026-06-27
nv,202625,1.0,RSV,202625,2026-06-27
ny,202625,18.0,RSV,202625,2026-06-27
oh,202625,9.0,RSV,202625,2026-06-27
ok,202625,3.0,RSV,202625,2026-06-27
or,202625,4.0,RSV,202625,2026-06-27
pa,202625,73.0,RSV,202625,2026-06-27
pr,202625,8.0,RSV,202625,2026-06-27
ri,202625,5.0,RSV,202625,2026-06-27
sc,202625,4.0,RSV,202625,2026-06-27
sd,202625,1.0,RSV,202625,2026-06-27
tn,202625,11.0,RSV,202625,2026-06-27
tx,202625,30.0,RSV,202625,2026-06-27
ut,202625,0.0,RSV,202625,2026-06-27
va,202625,7.0,RSV,202625,2026-06-27
vi,202625,0.0,RSV,202625,2026-06-27
vt,202625,0.0,RSV,202625,2026-06-27
wa,202625,1.0,RSV,202625,2026-06-27
wi,202625,3.0,RSV,202625,2026-06-27
wv,202625,2.0,RSV,202625,2026-06-27
wy,202625,0.0,RSV,202625,2026-06-27
ak,202626,2.0,RSV,202626,2026-07-04
al,202626,7.0,RSV,202626,2026-07-04
ar,202626,4.0,RSV,202626,2026-07-04
as,202626,,RSV,202626,2026-07-04
az,202626,4.0,RSV,202626,2026-07-04
ca,202626,22.0,RSV,202626,2026-07-04
co,202626,2.0,RSV,202626,2026-07-04
ct,202626,2.0,RSV,202626,2026-07-04
dc,202626,0.0,RSV,202626,2026-07-04
de,202626,2.0,RSV,202626,2026-07-04
fl,202626,69.0,RSV,202626,2026-07-04
ga,202626,12.0,RSV,202626,2026-07-04
gu,202626,0.0,RSV,202626,2026-07-04
hi,202626,9.0,RSV,202626,2026-07-04
ia,202626,0.0,RSV,202626,2026-07-04
id,202626,1.0,RSV,202626,2026-07-04
il,202626,5.0,RSV,202626,2026-07-04
in,202626,4.0,RSV,202626,2026-07-04
ks,202626,1.0,RSV,202626,2026-07-04
ky,202626,10.0,RSV,202626,2026-07-04
la,202626,10.0,RSV,202626,2026-07-04
ma,202626,8.0,RSV,202626,2026-07-04
md,202626,3.0,RSV,202626,2026-07-04
me,202626,1.0,RSV,202626,2026-07-04
mi,202626,6.0,RSV,202626,2026-07-04
mn,202626,5.0,RSV,202626,2026-07-04
mo,202626,7.0,RSV,202626,2026-07-04
mp,202626,0.0,RSV,202626,2026-07-04
ms,202626,2.0,RSV,202626,2026-07-04
mt,202626,0.0,RSV,202626,2026-07-04
nc,202626,16.0,RSV,202626,2026-07-04
nd,202626,0.0,RSV,202626,2026-07-04
ne,202626,2.0,RSV,202626,2026-07-04
nh,202626,0.0,RSV,202626,2026-07-04
nj,202626,16.0,RSV,202626,2026-07-04
nm,202626,1.0,RSV,202626,2026-07-04
nv,202626,2.0,RSV,202626,2026-07-04
ny,202626,19.0,RSV,202626,2026-07-04
oh,202626,5.0,RSV,202626,2026-07-04
ok,202626,5.0,RSV,202626,2026-07-04
or,202626,3.0,RSV,202626,2026-07-04
pa,202626,63.0,RSV,202626,2026-07-04
pr,202626,6.0,RSV,202626,2026-07-04
ri,202626,0.0,RSV,202626,2026-07-04
sc,202626,4.0,RSV,202626,2026-07-04
sd,202626,2.0,RSV,202626,2026-07-04
tn,202626,8.0,RSV,202626,2026-07-04
tx,202626,26.0,RSV,202626,2026-07-04
ut,202626,2.0,RSV,202626,2026-07-04
va,202626,7.0,RSV,202626,2026-07-04
vi,202626,0.0,RSV,202626,2026-07-04
vt,202626,0.0,RSV,202626,2026-07-04
wa,202626,1.0,RSV,202626,2026-07-04
wi,202626,3.0,RSV,202626,2026-07-04
wv,202626,7.0,RSV,202626,2026-07-04
wy,202626,2.0,RSV,202626,2026-07-04
ak,202627,2.0,RSV,202627,2026-07-11
al,202627,13.0,RSV,202627,2026-07-11
ar,202627,3.0,RSV,202627,2026-07-11
as,202627,,RSV,202627,2026-07-11
az,202627,2.0,RSV,202627,2026-07-11
ca,202627,10.0,RSV,202627,2026-07-11
co,202627,2.0,RSV,202627,2026-07-11
ct,202627,0.0,RSV,202627,2026-07-11
dc,202627,0.0,RSV,202627,2026-07-11
de,202627,0.0,RSV,202627,2026-07-11
fl,202627,72.0,RSV,202627,2026-07-11
ga,202627,13.0,RSV,202627,2026-07-11
gu,202627,0.0,RSV,202627,2026-07-11
hi,202627,3.0,RSV,202627,2026-07-11
ia,202627,1.0,RSV,202627,2026-07-11
id,202627,0.0,RSV,202627,2026-07-11
il,202627,5.0,RSV,202627,2026-07-11
in,202627,2.0,RSV,202627,2026-07-11
ks,202627,3.0,RSV,202627,2026-07-11
ky,202627,6.0,RSV,202627,2026-07-11
la,202627,3.0,RSV,202627,2026-07-11
ma,202627,3.0,RSV,202627,2026-07-11
md,202627,1.0,RSV,202627,2026-07-11
me,202627,1.0,RSV,202627,2026-07-11
mi,202627,7.0,RSV,202627,2026-07-11
